Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
3,1722090541346,27/07/2024 14:29:01,1722094141346,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1722090541347,27/07/2024 14:29:01,1722094141347,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1722090541347,27/07/2024 14:29:01,1722094141347,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1722090541347,27/07/2024 14:29:01,1722094141347,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1722090541347,27/07/2024 14:29:01,1722094141347,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1722090541348,27/07/2024 14:29:01,1722094141348,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1722090541348,27/07/2024 14:29:01,1722094141348,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1722090541348,27/07/2024 14:29:01,1722094141348,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Not used desktop or laptop for so long had troube loading the questionnaire LOL. 
I do everything on my phone now.
Quite an interesting study though. Good Luck with it.",,,fb_comment,3,object-4
11,1722090541349,27/07/2024 14:29:01,1722094141349,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1722200704059,28/07/2024 21:05:04,1722204304059,1,28/07/2024 23:05:04,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1722200785508,28/07/2024 21:06:25,1722204385508,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1722200785508,28/07/2024 21:06:25,1722204385508,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1722200785509,28/07/2024 21:06:25,1722204385509,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,A quiet room with family watching TV quietly in,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1722200785510,28/07/2024 21:06:25,1722204385510,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1722200785511,28/07/2024 21:06:25,1722204385511,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1722200785512,28/07/2024 21:06:25,1722204385512,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1722200785512,28/07/2024 21:06:25,1722204385512,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1722200785513,28/07/2024 21:06:25,1722204385513,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1722200785514,28/07/2024 21:06:25,1722204385514,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1722200785515,28/07/2024 21:06:25,1722204385515,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"I found some of the later, longer reading passages difficult to take in and had to read some 2 or 3 times and try to focus.",,,fb_comment,3,object-4
12,1722200785516,28/07/2024 21:06:25,1722204385516,1,28/07/2024 23:06:25,179131,14,questionnaire-9jfu,,39246473,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1722202575445,28/07/2024 21:36:15,1722206175445,1,28/07/2024 23:36:15,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1722202727784,28/07/2024 21:38:47,1722206327784,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1722202727785,28/07/2024 21:38:47,1722206327785,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1722202727785,28/07/2024 21:38:47,1722206327785,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Living room with a bit of distraction,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1722202727786,28/07/2024 21:38:47,1722206327786,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1722202727786,28/07/2024 21:38:47,1722206327786,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1722202727787,28/07/2024 21:38:47,1722206327787,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1722202727787,28/07/2024 21:38:47,1722206327787,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1722202727788,28/07/2024 21:38:47,1722206327788,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1722202727788,28/07/2024 21:38:47,1722206327788,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1722202727789,28/07/2024 21:38:47,1722206327789,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,Very interesting.  I found it easier to concentrate on the passages I was more interested in and my mind tended to wander during the passages I was less interested in.,,,fb_comment,3,object-4
12,1722202727790,28/07/2024 21:38:47,1722206327790,1,28/07/2024 23:38:47,179131,14,questionnaire-9jfu,,39246607,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
